,lon,lat,alt,accuracy,speed,angle
20140120 15:44:19:938,-4.6723052978515625E8,-2.356015968322754E8,727.05634,40.0,7.100904E-30,178.90002
20140120 15:44:20:227,-4.6723052978515625E8,-2.356015968322754E8,727.05634,40.0,7.100904E-30,178.90002
20140120 15:44:20:338,-4.6723052978515625E8,-2.356015968322754E8,727.05634,40.0,7.100904E-30,178.90002
20140120 15:44:20:543,-4.6723052978515625E8,-2.356015968322754E8,727.052,40.0,4.5524545E-33,146.0
20140120 15:44:20:738,-4.6723052978515625E8,-2.356015968322754E8,727.052,40.0,4.5524545E-33,146.0
20140120 15:44:20:936,-4.6723052978515625E8,-2.356015968322754E8,727.052,40.0,4.5524545E-33,146.0
20140120 15:44:21:138,-4.6723052978515625E8,-2.356015968322754E8,727.052,40.0,4.5524545E-33,146.0
20140120 15:44:21:341,-4.6723052978515625E8,-2.356015968322754E8,727.052,40.0,4.5524545E-33,146.0
20140120 15:44:21:541,-4.6723052978515625E8,-2.356015968322754E8,727.0487,40.0,3.2743946E-36,92.5
20140120 15:44:21:736,-4.6723052978515625E8,-2.356015968322754E8,727.0487,40.0,3.2743946E-36,92.5
20140120 15:44:21:936,-4.6723052978515625E8,-2.356015968322754E8,727.0487,40.0,3.2743946E-36,92.5
20140120 15:44:22:136,-4.6723052978515625E8,-2.356015968322754E8,727.0487,40.0,3.2743946E-36,92.5
20140120 15:44:22:349,-4.6723052978515625E8,-2.356015968322754E8,727.0487,40.0,3.2743946E-36,92.5
20140120 15:44:22:537,-4.672304916381836E8,-2.356015968322754E8,727.04596,40.0,5.699137E-39,-32.900024
20140120 15:44:22:735,-4.672304916381836E8,-2.356015968322754E8,727.04596,40.0,5.699137E-39,-32.900024
20140120 15:44:22:942,-4.672304916381836E8,-2.356015968322754E8,727.04596,40.0,5.699137E-39,-32.900024
20140120 15:44:23:139,-4.672304916381836E8,-2.356015968322754E8,727.04596,40.0,5.699137E-39,-32.900024
20140120 15:44:23:336,-4.672304916381836E8,-2.356015968322754E8,727.04596,40.0,5.699137E-39,-32.900024
20140120 15:44:23:548,-4.6723052978515625E8,-2.356015968322754E8,727.03986,40.0,3.111E-42,-81.29999
20140120 15:44:23:736,-4.6723052978515625E8,-2.356015968322754E8,727.03986,40.0,3.111E-42,-81.29999
20140120 15:44:23:936,-4.6723052978515625E8,-2.356015968322754E8,727.03986,40.0,3.111E-42,-81.29999
20140120 15:44:24:137,-4.6723052978515625E8,-2.356015968322754E8,727.03986,40.0,3.111E-42,-81.29999
20140120 15:44:24:342,-4.6723052978515625E8,-2.356015968322754E8,727.03986,40.0,3.111E-42,-81.29999
20140120 15:44:24:544,-4.6723060607910156E8,-2.3560157775878906E8,727.03357,40.0,0.0,-67.900024
20140120 15:44:24:778,-4.6723060607910156E8,-2.3560157775878906E8,727.03357,40.0,0.0,-67.900024
20140120 15:44:24:937,-4.6723060607910156E8,-2.3560157775878906E8,727.03357,40.0,0.0,-67.900024
20140120 15:44:25:136,-4.6723060607910156E8,-2.3560157775878906E8,727.03357,40.0,0.0,-67.900024
20140120 15:44:25:369,-4.6723060607910156E8,-2.3560157775878906E8,727.03357,40.0,0.0,-67.900024
20140120 15:44:25:537,-4.6723060607910156E8,-2.3560157775878906E8,727.0316,40.0,0.0,-85.70001
20140120 15:44:25:736,-4.6723060607910156E8,-2.3560157775878906E8,727.0316,40.0,0.0,-85.70001
20140120 15:44:25:936,-4.6723060607910156E8,-2.3560157775878906E8,727.0316,40.0,0.0,-85.70001
20140120 15:44:26:160,-4.6723060607910156E8,-2.3560157775878906E8,727.0316,40.0,0.0,-85.70001
20140120 15:44:26:354,-4.6723060607910156E8,-2.3560157775878906E8,727.0316,40.0,0.0,-85.70001
20140120 15:44:26:550,-4.672306442260742E8,-2.3560157775878906E8,727.0275,40.0,0.0,-63.799988
20140120 15:44:26:788,-4.672306442260742E8,-2.3560157775878906E8,727.0275,40.0,0.0,-63.799988
20140120 15:44:26:953,-4.672306442260742E8,-2.3560157775878906E8,727.0275,40.0,0.0,-63.799988
20140120 15:44:27:136,-4.672306442260742E8,-2.3560157775878906E8,727.0275,40.0,0.0,-63.799988
20140120 15:44:27:343,-4.672306442260742E8,-2.3560157775878906E8,727.0275,40.0,0.0,-63.799988
20140120 15:44:27:542,-4.672306823730469E8,-2.3560157775878906E8,727.02374,40.0,0.0,-54.099976
20140120 15:44:27:737,-4.672306823730469E8,-2.3560157775878906E8,727.02374,40.0,0.0,-54.099976
20140120 15:44:27:936,-4.672306823730469E8,-2.3560157775878906E8,727.02374,40.0,0.0,-54.099976
20140120 15:44:28:137,-4.672306823730469E8,-2.3560157775878906E8,727.02374,40.0,0.0,-54.099976
20140120 15:44:28:337,-4.672306823730469E8,-2.3560157775878906E8,727.02374,40.0,0.0,-54.099976
20140120 15:44:28:538,-4.6723072052001953E8,-2.3560157775878906E8,727.0212,40.0,0.0,18.599976
20140120 15:44:28:740,-4.6723072052001953E8,-2.3560157775878906E8,727.0212,40.0,0.0,18.599976
20140120 15:44:28:941,-4.6723072052001953E8,-2.3560157775878906E8,727.0212,40.0,0.0,18.599976
20140120 15:44:29:137,-4.6723072052001953E8,-2.3560157775878906E8,727.0212,40.0,0.0,18.599976
20140120 15:44:29:338,-4.6723072052001953E8,-2.3560157775878906E8,727.0212,40.0,0.0,18.599976
20140120 15:44:29:535,-4.672307586669922E8,-2.3560157775878906E8,727.0198,40.0,0.0,121.599976
20140120 15:44:29:736,-4.672307586669922E8,-2.3560157775878906E8,727.0198,40.0,0.0,121.599976
20140120 15:44:29:936,-4.672307586669922E8,-2.3560157775878906E8,727.0198,40.0,0.0,121.599976
20140120 15:44:30:137,-4.672307586669922E8,-2.3560157775878906E8,727.0198,40.0,0.0,121.599976
20140120 15:44:30:345,-4.672307586669922E8,-2.3560157775878906E8,727.0198,40.0,0.0,121.599976
20140120 15:44:30:536,-4.672307586669922E8,-2.3560157775878906E8,727.0223,40.0,0.0,149.90002
20140120 15:44:30:736,-4.672307586669922E8,-2.3560157775878906E8,727.0223,40.0,0.0,149.90002
20140120 15:44:30:935,-4.672307586669922E8,-2.3560157775878906E8,727.0223,40.0,0.0,149.90002
20140120 15:44:31:143,-4.672307586669922E8,-2.3560157775878906E8,727.0223,40.0,0.0,149.90002
20140120 15:44:31:337,-4.672307586669922E8,-2.3560157775878906E8,727.0223,40.0,0.0,149.90002
20140120 15:44:31:537,-4.672307586669922E8,-2.356015968322754E8,727.0263,40.0,0.0,-4.9000244
20140120 15:44:31:736,-4.672307586669922E8,-2.356015968322754E8,727.0263,40.0,0.0,-4.9000244
20140120 15:44:31:937,-4.672307586669922E8,-2.356015968322754E8,727.0263,40.0,0.0,-4.9000244
20140120 15:44:32:136,-4.672307586669922E8,-2.356015968322754E8,727.0263,40.0,0.0,-4.9000244
20140120 15:44:32:341,-4.672307586669922E8,-2.356015968322754E8,727.0263,40.0,0.0,-4.9000244
20140120 15:44:32:537,-4.6723072052001953E8,-2.356015968322754E8,727.03107,40.0,0.0,-23.0
20140120 15:44:32:738,-4.6723072052001953E8,-2.356015968322754E8,727.03107,40.0,0.0,-23.0
20140120 15:44:32:940,-4.6723072052001953E8,-2.356015968322754E8,727.03107,40.0,0.0,-23.0
20140120 15:44:33:137,-4.6723072052001953E8,-2.356015968322754E8,727.03107,40.0,0.0,-23.0
20140120 15:44:33:349,-4.6723072052001953E8,-2.356015968322754E8,727.03107,40.0,0.0,-23.0
20140120 15:44:33:537,-4.6723072052001953E8,-2.3560161590576172E8,727.0362,40.0,0.0,-173.0
20140120 15:44:33:736,-4.6723072052001953E8,-2.3560161590576172E8,727.0362,40.0,0.0,-173.0
20140120 15:44:33:970,-4.6723072052001953E8,-2.3560161590576172E8,727.0362,40.0,0.0,-173.0
20140120 15:44:34:136,-4.6723072052001953E8,-2.3560161590576172E8,727.0362,40.0,0.0,-173.0
20140120 15:44:34:338,-4.6723072052001953E8,-2.3560161590576172E8,727.0362,40.0,0.0,-173.0
20140120 15:44:34:539,-4.6723072052001953E8,-2.3560161590576172E8,727.03955,40.0,0.0,178.79999
20140120 15:44:34:757,-4.6723072052001953E8,-2.3560161590576172E8,727.03955,40.0,0.0,178.79999
20140120 15:44:34:936,-4.6723072052001953E8,-2.3560161590576172E8,727.03955,40.0,0.0,178.79999
20140120 15:44:35:136,-4.6723072052001953E8,-2.3560161590576172E8,727.03955,40.0,0.0,178.79999
20140120 15:44:35:337,-4.6723072052001953E8,-2.3560161590576172E8,727.03955,40.0,0.0,178.79999
20140120 15:44:35:604,-4.6723072052001953E8,-2.3560163497924805E8,727.04224,40.0,0.0,-162.5
20140120 15:44:35:739,-4.6723072052001953E8,-2.3560163497924805E8,727.04224,40.0,0.0,-162.5
20140120 15:44:35:938,-4.6723072052001953E8,-2.3560163497924805E8,727.04224,40.0,0.0,-162.5
20140120 15:44:36:140,-4.6723072052001953E8,-2.3560163497924805E8,727.04224,40.0,0.0,-162.5
20140120 15:44:36:346,-4.6723072052001953E8,-2.3560163497924805E8,727.04224,40.0,0.0,-162.5
20140120 15:44:36:536,-4.6723072052001953E8,-2.3560163497924805E8,727.045,40.0,0.0,-173.59998
20140120 15:44:36:736,-4.6723072052001953E8,-2.3560163497924805E8,727.045,40.0,0.0,-173.59998
20140120 15:44:36:936,-4.6723072052001953E8,-2.3560163497924805E8,727.045,40.0,0.0,-173.59998
20140120 15:44:37:136,-4.6723072052001953E8,-2.3560163497924805E8,727.045,40.0,0.0,-173.59998
20140120 15:44:37:342,-4.6723072052001953E8,-2.3560163497924805E8,727.045,40.0,0.0,-173.59998
20140120 15:44:37:542,-4.6723072052001953E8,-2.3560163497924805E8,727.04846,40.0,0.0,-24.699951
20140120 15:44:37:739,-4.6723072052001953E8,-2.3560163497924805E8,727.04846,40.0,0.0,-24.699951
20140120 15:44:37:936,-4.6723072052001953E8,-2.3560163497924805E8,727.04846,40.0,0.0,-24.699951
20140120 15:44:38:138,-4.6723072052001953E8,-2.3560163497924805E8,727.04846,40.0,0.0,-24.699951
20140120 15:44:38:337,-4.6723072052001953E8,-2.3560163497924805E8,727.04846,40.0,0.0,-24.699951
20140120 15:44:38:537,-4.672306823730469E8,-2.3560165405273438E8,727.0514,40.0,0.0,-30.099976
20140120 15:44:38:736,-4.672306823730469E8,-2.3560165405273438E8,727.0514,40.0,0.0,-30.099976
20140120 15:44:38:936,-4.672306823730469E8,-2.3560165405273438E8,727.0514,40.0,0.0,-30.099976
20140120 15:44:39:136,-4.672306823730469E8,-2.3560165405273438E8,727.0514,40.0,0.0,-30.099976
20140120 15:44:39:342,-4.672306823730469E8,-2.3560165405273438E8,727.0514,40.0,0.0,-30.099976
20140120 15:44:39:580,-4.672306823730469E8,-2.3560163497924805E8,727.05457,40.0,0.0,-148.70001
20140120 15:44:39:736,-4.672306823730469E8,-2.3560163497924805E8,727.05457,40.0,0.0,-148.70001
20140120 15:44:39:938,-4.672306823730469E8,-2.3560163497924805E8,727.05457,40.0,0.0,-148.70001
20140120 15:44:40:136,-4.672306823730469E8,-2.3560163497924805E8,727.05457,40.0,0.0,-148.70001
20140120 15:44:40:339,-4.672306823730469E8,-2.3560163497924805E8,727.05457,40.0,0.0,-148.70001
20140120 15:44:40:535,-4.672306823730469E8,-2.3560163497924805E8,727.05554,40.0,0.0,102.70001
20140120 15:44:40:736,-4.672306823730469E8,-2.3560163497924805E8,727.05554,40.0,0.0,102.70001
20140120 15:44:40:935,-4.672306823730469E8,-2.3560163497924805E8,727.05554,40.0,0.0,102.70001
20140120 15:44:41:136,-4.672306823730469E8,-2.3560163497924805E8,727.05554,40.0,0.0,102.70001
20140120 15:44:41:384,-4.672306823730469E8,-2.3560163497924805E8,727.05554,40.0,0.0,102.70001
20140120 15:44:41:557,-4.672306823730469E8,-2.3560163497924805E8,727.05383,40.0,0.0,147.29999
20140120 15:44:41:758,-4.672306823730469E8,-2.3560163497924805E8,727.05383,40.0,0.0,147.29999
20140120 15:44:41:935,-4.672306823730469E8,-2.3560163497924805E8,727.05383,40.0,0.0,147.29999
20140120 15:44:42:139,-4.672306823730469E8,-2.3560163497924805E8,727.05383,40.0,0.0,147.29999
20140120 15:44:42:371,-4.672306823730469E8,-2.3560163497924805E8,727.05383,40.0,0.0,147.29999
20140120 15:44:42:536,-4.672306823730469E8,-2.3560165405273438E8,727.0519,40.0,0.0,-165.79999
20140120 15:44:42:736,-4.672306823730469E8,-2.3560165405273438E8,727.0519,40.0,0.0,-165.79999
20140120 15:44:42:936,-4.672306823730469E8,-2.3560165405273438E8,727.0519,40.0,0.0,-165.79999
20140120 15:44:43:135,-4.672306823730469E8,-2.3560165405273438E8,727.0519,40.0,0.0,-165.79999
20140120 15:44:43:361,-4.672306823730469E8,-2.3560165405273438E8,727.0519,40.0,0.0,-165.79999
20140120 15:44:43:536,-4.672306442260742E8,-2.3560165405273438E8,727.031,40.0,3.1195364,100.20001
20140120 15:44:43:737,-4.672306442260742E8,-2.3560165405273438E8,727.031,40.0,3.1195364,100.20001
20140120 15:44:43:937,-4.672306442260742E8,-2.3560165405273438E8,727.031,40.0,3.1195364,100.20001
20140120 15:44:44:136,-4.672306442260742E8,-2.3560165405273438E8,727.031,40.0,3.1195364,100.20001
20140120 15:44:44:337,-4.672306442260742E8,-2.3560165405273438E8,727.031,40.0,3.1195364,100.20001
20140120 15:44:44:536,-4.6723060607910156E8,-2.3560169219970703E8,727.02985,60.0,0.0017181039,130.59998
20140120 15:44:44:736,-4.6723060607910156E8,-2.3560169219970703E8,727.02985,60.0,0.0017181039,130.59998
20140120 15:44:44:936,-4.6723060607910156E8,-2.3560169219970703E8,727.02985,60.0,0.0017181039,130.59998
20140120 15:44:45:136,-4.6723060607910156E8,-2.3560169219970703E8,727.02985,60.0,0.0017181039,130.59998
20140120 15:44:45:336,-4.6723060607910156E8,-2.3560169219970703E8,727.02985,60.0,0.0017181039,130.59998
20140120 15:44:45:536,-4.672306442260742E8,-2.356017303466797E8,726.975,60.0,7.7717204,-113.900024
20140120 15:44:45:736,-4.672306442260742E8,-2.356017303466797E8,726.975,60.0,7.7717204,-113.900024
20140120 15:44:45:936,-4.672306442260742E8,-2.356017303466797E8,726.975,60.0,7.7717204,-113.900024
20140120 15:44:46:135,-4.672306442260742E8,-2.356017303466797E8,726.975,60.0,7.7717204,-113.900024
20140120 15:44:46:343,-4.672306442260742E8,-2.356017303466797E8,726.975,60.0,7.7717204,-113.900024
20140120 15:44:46:542,-4.672306442260742E8,-2.3560174942016602E8,726.93756,40.0,3.2554636,-123.400024
20140120 15:44:46:736,-4.672306442260742E8,-2.3560174942016602E8,726.93756,40.0,3.2554636,-123.400024
20140120 15:44:46:937,-4.672306442260742E8,-2.3560174942016602E8,726.93756,40.0,3.2554636,-123.400024
20140120 15:44:47:135,-4.672306442260742E8,-2.3560174942016602E8,726.93756,40.0,3.2554636,-123.400024
20140120 15:44:47:343,-4.672306442260742E8,-2.3560174942016602E8,726.93756,40.0,3.2554636,-123.400024
20140120 15:44:47:538,-4.6723060607910156E8,-2.3560174942016602E8,726.9206,40.0,2.8962812,-117.29999
20140120 15:44:47:735,-4.6723060607910156E8,-2.3560174942016602E8,726.9206,40.0,2.8962812,-117.29999
20140120 15:44:47:936,-4.6723060607910156E8,-2.3560174942016602E8,726.9206,40.0,2.8962812,-117.29999
20140120 15:44:48:136,-4.6723060607910156E8,-2.3560174942016602E8,726.9206,40.0,2.8962812,-117.29999
20140120 15:44:48:335,-4.6723060607910156E8,-2.3560174942016602E8,726.9206,40.0,2.8962812,-117.29999
20140120 15:44:48:536,-4.6723060607910156E8,-2.35601806640625E8,726.9364,40.0,3.2539191,178.70001
20140120 15:44:48:739,-4.6723060607910156E8,-2.35601806640625E8,726.9364,40.0,3.2539191,178.70001
20140120 15:44:48:969,-4.6723060607910156E8,-2.35601806640625E8,726.9364,40.0,3.2539191,178.70001
20140120 15:44:49:167,-4.6723060607910156E8,-2.35601806640625E8,726.9364,40.0,3.2539191,178.70001
20140120 15:44:49:375,-4.6723060607910156E8,-2.35601806640625E8,726.9364,40.0,3.2539191,178.70001
20140120 15:44:49:535,-4.6723060607910156E8,-2.35601806640625E8,726.9372,40.0,0.0050403923,-112.70001
20140120 15:44:49:735,-4.6723060607910156E8,-2.35601806640625E8,726.9372,40.0,0.0050403923,-112.70001
20140120 15:44:49:956,-4.6723060607910156E8,-2.35601806640625E8,726.9372,40.0,0.0050403923,-112.70001
20140120 15:44:50:139,-4.6723060607910156E8,-2.35601806640625E8,726.9372,40.0,0.0050403923,-112.70001
20140120 15:44:50:355,-4.6723060607910156E8,-2.35601806640625E8,726.9372,40.0,0.0050403923,-112.70001
20140120 15:44:50:536,-4.6723060607910156E8,-2.35601806640625E8,726.93713,40.0,2.1368032E-6,-39.80005
20140120 15:44:50:739,-4.6723060607910156E8,-2.35601806640625E8,726.93713,40.0,2.1368032E-6,-39.80005
20140120 15:44:50:969,-4.6723060607910156E8,-2.35601806640625E8,726.93713,40.0,2.1368032E-6,-39.80005
20140120 15:44:51:136,-4.6723060607910156E8,-2.35601806640625E8,726.93713,40.0,2.1368032E-6,-39.80005
20140120 15:44:51:337,-4.6723060607910156E8,-2.35601806640625E8,726.93713,40.0,2.1368032E-6,-39.80005
20140120 15:44:51:536,-4.6723060607910156E8,-2.35601806640625E8,726.9345,40.0,8.6046725E-10,-14.5
20140120 15:44:51:771,-4.6723060607910156E8,-2.35601806640625E8,726.9345,40.0,8.6046725E-10,-14.5
20140120 15:44:51:944,-4.6723060607910156E8,-2.35601806640625E8,726.9345,40.0,8.6046725E-10,-14.5
20140120 15:44:52:138,-4.6723060607910156E8,-2.35601806640625E8,726.9345,40.0,8.6046725E-10,-14.5
20140120 15:44:52:336,-4.6723060607910156E8,-2.35601806640625E8,726.9345,40.0,8.6046725E-10,-14.5
20140120 15:44:52:536,-4.6723060607910156E8,-2.3560176849365234E8,726.88916,40.0,3.6579976,-3.6999512
20140120 15:44:52:777,-4.6723060607910156E8,-2.3560176849365234E8,726.88916,40.0,3.6579976,-3.6999512
20140120 15:44:52:936,-4.6723060607910156E8,-2.3560176849365234E8,726.88916,40.0,3.6579976,-3.6999512
20140120 15:44:53:136,-4.6723060607910156E8,-2.3560176849365234E8,726.88916,40.0,3.6579976,-3.6999512
20140120 15:44:53:343,-4.6723060607910156E8,-2.3560176849365234E8,726.88916,40.0,3.6579976,-3.6999512
20140120 15:44:53:536,-4.6723060607910156E8,-2.3560176849365234E8,726.8834,40.0,0.0011909017,148.5
20140120 15:44:53:771,-4.6723060607910156E8,-2.3560176849365234E8,726.8834,40.0,0.0011909017,148.5
20140120 15:44:53:936,-4.6723060607910156E8,-2.3560176849365234E8,726.8834,40.0,0.0011909017,148.5
20140120 15:44:54:141,-4.6723060607910156E8,-2.3560176849365234E8,726.8834,40.0,0.0011909017,148.5
20140120 15:44:54:336,-4.6723060607910156E8,-2.3560176849365234E8,726.8834,40.0,0.0011909017,148.5
20140120 15:44:54:536,-4.6723060607910156E8,-2.3560174942016602E8,726.87744,40.0,3.1627323E-7,156.59998
20140120 15:44:54:736,-4.6723060607910156E8,-2.3560174942016602E8,726.87744,40.0,3.1627323E-7,156.59998
20140120 15:44:54:936,-4.6723060607910156E8,-2.3560174942016602E8,726.87744,40.0,3.1627323E-7,156.59998
20140120 15:44:55:136,-4.6723060607910156E8,-2.3560174942016602E8,726.87744,40.0,3.1627323E-7,156.59998
20140120 15:44:55:337,-4.6723060607910156E8,-2.3560174942016602E8,726.87744,40.0,3.1627323E-7,156.59998
20140120 15:44:55:541,-4.6723060607910156E8,-2.3560174942016602E8,726.87244,40.0,1.0004442E-10,-39.5
20140120 15:44:55:737,-4.6723060607910156E8,-2.3560174942016602E8,726.87244,40.0,1.0004442E-10,-39.5
20140120 15:44:55:936,-4.6723060607910156E8,-2.3560174942016602E8,726.87244,40.0,1.0004442E-10,-39.5
20140120 15:44:56:139,-4.6723060607910156E8,-2.3560174942016602E8,726.87244,40.0,1.0004442E-10,-39.5
20140120 15:44:56:336,-4.6723060607910156E8,-2.3560174942016602E8,726.87244,40.0,1.0004442E-10,-39.5
20140120 15:44:56:536,-4.672305679321289E8,-2.3560174942016602E8,726.8319,40.0,3.9754682,111.900024
20140120 15:44:56:764,-4.672305679321289E8,-2.3560174942016602E8,726.8319,40.0,3.9754682,111.900024
20140120 15:44:56:936,-4.672305679321289E8,-2.3560174942016602E8,726.8319,40.0,3.9754682,111.900024
20140120 15:44:57:180,-4.672305679321289E8,-2.3560174942016602E8,726.8319,40.0,3.9754682,111.900024
20140120 15:44:57:337,-4.672305679321289E8,-2.3560174942016602E8,726.8319,40.0,3.9754682,111.900024
20140120 15:44:57:536,-4.6723060607910156E8,-2.3560174942016602E8,726.829,40.0,0.002888143,-91.70001
20140120 15:44:57:741,-4.6723060607910156E8,-2.3560174942016602E8,726.829,40.0,0.002888143,-91.70001
20140120 15:44:57:936,-4.6723060607910156E8,-2.3560174942016602E8,726.829,40.0,0.002888143,-91.70001
20140120 15:44:58:136,-4.6723060607910156E8,-2.3560174942016602E8,726.829,40.0,0.002888143,-91.70001
20140120 15:44:58:351,-4.6723060607910156E8,-2.3560174942016602E8,726.829,40.0,0.002888143,-91.70001
20140120 15:44:58:541,-4.6723060607910156E8,-2.3560176849365234E8,726.8255,40.0,1.3286899E-6,-110.29999
20140120 15:44:58:751,-4.6723060607910156E8,-2.3560176849365234E8,726.8255,40.0,1.3286899E-6,-110.29999
20140120 15:44:58:936,-4.6723060607910156E8,-2.3560176849365234E8,726.8255,40.0,1.3286899E-6,-110.29999
20140120 15:44:59:138,-4.6723060607910156E8,-2.3560176849365234E8,726.8255,40.0,1.3286899E-6,-110.29999
20140120 15:44:59:347,-4.6723060607910156E8,-2.3560176849365234E8,726.8255,40.0,1.3286899E-6,-110.29999
20140120 15:44:59:538,-4.6723060607910156E8,-2.3560176849365234E8,726.82263,40.0,1.2063595E-9,179.90002
20140120 15:44:59:763,-4.6723060607910156E8,-2.3560176849365234E8,726.82263,40.0,1.2063595E-9,179.90002
20140120 15:44:59:940,-4.6723060607910156E8,-2.3560176849365234E8,726.82263,40.0,1.2063595E-9,179.90002
20140120 15:45:00:136,-4.6723060607910156E8,-2.3560176849365234E8,726.82263,40.0,1.2063595E-9,179.90002
20140120 15:45:00:340,-4.6723060607910156E8,-2.3560176849365234E8,726.82263,40.0,1.2063595E-9,179.90002
20140120 15:45:00:535,-4.6723060607910156E8,-2.3560176849365234E8,726.81854,40.0,8.0824236E-13,59.200012
20140120 15:45:00:788,-4.6723060607910156E8,-2.3560176849365234E8,726.81854,40.0,8.0824236E-13,59.200012
20140120 15:45:00:936,-4.6723060607910156E8,-2.3560176849365234E8,726.81854,40.0,8.0824236E-13,59.200012
20140120 15:45:01:138,-4.6723060607910156E8,-2.3560176849365234E8,726.81854,40.0,8.0824236E-13,59.200012
20140120 15:45:01:339,-4.6723060607910156E8,-2.3560176849365234E8,726.81854,40.0,8.0824236E-13,59.200012
20140120 15:45:01:536,-4.6723060607910156E8,-2.3560174942016602E8,726.77686,40.0,3.9782023,-28.099976
20140120 15:45:01:873,-4.6723060607910156E8,-2.3560174942016602E8,726.77686,40.0,3.9782023,-28.099976
20140120 15:45:01:938,-4.6723060607910156E8,-2.3560174942016602E8,726.77686,40.0,3.9782023,-28.099976
